Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2019-11-16,8471.62,8543.0,8400.0,8491.02,20902.299752,2019-11-16 23:59:59.999000064,177222838.38564816,231473,10703.629784,90759494.93371467
2019-11-17,8490.74,8635.0,8350.68,8502.4,27009.037082,2019-11-17 23:59:59.999000064,229995700.81158423,259594,13607.516179,115878483.61499643
2019-11-18,8502.87,8503.52,8060.0,8187.17,43017.69094,2019-11-18 23:59:59.999000064,358706174.8252184,366263,20525.116924,171255974.96099597
2019-11-19,8186.5,8218.63,8003.0,8133.64,43556.061025,2019-11-19 23:59:59.999000064,353463792.04443395,357382,21816.725084,177061624.17883486
2019-11-20,8133.83,8264.29,8038.4,8098.01,32466.23098,2019-11-20 23:59:59.999000064,263387575.485922,288843,16751.186459,135913703.28376597
2019-11-21,8098.56,8134.73,7500.0,7627.74,58418.780261,2019-11-21 23:59:59.999000064,455166676.2781802,430062,26902.369851,209669250.00512215
2019-11-22,7627.79,7750.0,6790.0,7268.23,126603.140259,2019-11-22 23:59:59.999000064,917881536.262084,817604,60867.912182,441369226.6062732
2019-11-23,7268.23,7344.48,7080.01,7311.57,50449.894755,2019-11-23 23:59:59.999000064,364446217.3737604,414045,25882.631466,187044325.06936932
2019-11-24,7311.1,7330.39,6861.0,6903.28,67890.206483,2019-11-24 23:59:59.999000064,481922941.3269758,446014,33387.528695,237048588.0634904
2019-11-25,6900.23,7377.69,6515.0,7109.57,119645.735197,2019-11-25 23:59:59.999000064,831628458.3049068,679721,60533.393613,421590444.0656638
2019-11-26,7109.99,7340.0,7017.48,7156.14,65722.39769,2019-11-26 23:59:59.999000064,469602476.91268086,433933,33301.349941,237985219.12113363
2019-11-27,7154.75,7655.0,6840.0,7508.52,92452.87349,2019-11-27 23:59:59.999000064,671646609.1695509,582055,47058.028744,342164140.1831574
2019-11-28,7507.9,7643.0,7360.0,7419.49,56933.981109,2019-11-28 23:59:59.999000064,427572714.94560075,388953,28876.708952,216954965.9916893
2019-11-29,7418.52,7850.0,7362.3,7739.68,60745.300873,2019-11-29 23:59:59.999000064,463006956.68515134,412929,31576.88619,240751084.86781704
2019-11-30,7740.99,7810.0,7441.0,7541.89,46989.433619,2019-11-30 23:59:59.999000064,358749026.3607554,346506,23743.610337,181318684.7679096
2019-12-01,7540.63,7541.85,7210.0,7390.89,60769.342313,2019-12-01 23:59:59.999000064,446524917.2059704,420573,31120.002932,228709227.474782
2019-12-02,7391.5,7420.56,7151.1,7294.28,46330.25604,2019-12-02 23:59:59.999000064,337889295.51018095,326881,24043.616393,175417845.96777073
2019-12-03,7294.42,7400.0,7241.35,7292.71,33149.477487,2019-12-03 23:59:59.999000064,242379261.10434756,265391,16639.294837,121693871.29329205
2019-12-04,7292.71,7750.0,7067.0,7194.32,83153.701586,2019-12-04 23:59:59.999000064,608670609.9747069,516250,41870.640469,306646928.0153292
2019-12-05,7194.59,7485.0,7150.0,7389.0,59306.678855,2019-12-05 23:59:59.999000064,434738864.7840124,430359,30794.874009,225785929.45196423
2019-12-06,7389.0,7590.03,7305.0,7527.47,48189.087944,2019-12-06 23:59:59.999000064,356905919.01556,367854,25901.014334,191894551.37719464
2019-12-07,7527.8,7619.62,7470.16,7488.21,31498.684173,2019-12-07 23:59:59.999000064,237000924.85530463,263592,16179.184922,121730405.77530764
2019-12-08,7487.31,7564.0,7374.86,7510.11,29856.897631,2019-12-08 23:59:59.999000064,223314325.61846468,257514,15295.64625,114410839.18893658
2019-12-09,7510.11,7650.0,7273.0,7338.64,46621.887493,2019-12-09 23:59:59.999000064,347471155.4826833,359648,23733.126317,176936408.77023643
2019-12-10,7338.64,7407.6,7157.1,7224.13,49723.76214,2019-12-10 23:59:59.999000064,363127435.3955167,439637,24739.064153,180700991.44760168
2019-12-11,7224.15,7275.5,7125.66,7210.0,30093.091944,2019-12-11 23:59:59.999000064,217095653.86658928,268269,15475.539172,111646214.45842431
2019-12-12,7210.0,7295.0,7080.3,7198.08,42288.600932,2019-12-12 23:59:59.999000064,303657479.492691,331414,20847.384026,149736412.31992897
2019-12-13,7197.76,7309.05,7190.76,7258.48,27609.873795,2019-12-13 23:59:59.999000064,199836160.23365223,252135,14299.033256,103507284.73033176
2019-12-14,7257.37,7271.77,7012.0,7064.05,29561.985967,2019-12-14 23:59:59.999000064,211004228.015854,276819,14397.273743,102799669.53690346
2019-12-15,7064.14,7200.3,7008.35,7118.59,26395.778137,2019-12-15 23:59:59.999000064,187402764.56353113,262651,13778.880146,97846824.91339022
2019-12-16,7119.6,7150.0,6836.0,6891.72,43863.993059,2019-12-16 23:59:59.999000064,307508569.89251375,371202,21512.688371,150883357.87501085
2019-12-17,6891.44,6942.21,6560.0,6623.82,53865.069929,2019-12-17 23:59:59.999000064,364087469.8222779,454097,26510.453951,179268531.68762407
2019-12-18,6623.84,7440.0,6435.0,7277.83,95636.651251,2019-12-18 23:59:59.999000064,654057202.1588289,714073,49843.650817,341707270.92404455
2019-12-19,7277.83,7380.0,7038.31,7150.3,55509.049075,2019-12-19 23:59:59.999000064,397407677.058565,439761,27456.528272,196558003.60942763
